age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,year
31.0,admin.,single,secondary,no,-407.0,no,yes,cellular,7.0,7,230.0,1.0,-1.0,0.0,unknown,no,2022
36.0,management,divorced,tertiary,no,649.0,no,no,cellular,16.0,7,237.0,2.0,91.0,1.0,failure,no,2022
49.0,blue-collar,single,primary,no,1040.0,no,no,cellular,8.0,7,474.0,2.0,-1.0,0.0,unknown,no,2022
30.0,unemployed,married,secondary,no,142.0,yes,no,,20.0,5,350.0,4.0,-1.0,0.0,unknown,no,2022
29.0,services,single,secondary,no,209.0,yes,no,cellular,28.0,7,487.0,7.0,-1.0,0.0,unknown,no,2022
50.0,management,married,unknown,no,3304.0,no,no,,5.0,6,1009.0,2.0,-1.0,0.0,unknown,no,2022
26.0,student,single,tertiary,no,294.0,no,no,cellular,5.0,3,87.0,1.0,91.0,2.0,success,yes,2022
27.0,housemaid,married,secondary,no,4848.0,yes,yes,telephone,23.0,7,82.0,3.0,-1.0,0.0,unknown,no,2022
32.0,blue-collar,single,secondary,no,1670.0,yes,no,cellular,18.0,5,183.0,1.0,-1.0,0.0,unknown,no,2022
62.0,,married,secondary,no,367.0,no,no,telephone,2.0,3,139.0,5.0,-1.0,0.0,unknown,no,2022
34.0,blue-collar,single,secondary,no,13683.0,yes,no,,3.0,6,115.0,3.0,-1.0,0.0,unknown,no,2022
25.0,admin.,single,tertiary,no,1420.0,no,no,cellular,8.0,4,124.0,2.0,-1.0,0.0,unknown,no,2022
34.0,management,single,tertiary,no,340.0,yes,no,,3.0,6,633.0,28.0,-1.0,0.0,unknown,no,2022
44.0,technician,single,secondary,no,1679.0,no,no,telephone,20.0,10,718.0,1.0,-1.0,0.0,unknown,yes,2022
38.0,management,married,tertiary,no,1198.0,yes,no,cellular,2.0,2,63.0,1.0,-1.0,0.0,unknown,no,2022
57.0,admin.,married,secondary,no,169.0,no,no,cellular,14.0,8,180.0,1.0,106.0,2.0,failure,no,2022
36.0,self-employed,married,tertiary,no,506.0,no,no,cellular,25.0,8,47.0,1.0,120.0,1.0,failure,no,2022
41.0,entrepreneur,married,secondary,no,1249.0,yes,no,cellular,9.0,7,391.0,1.0,-1.0,0.0,unknown,no,2022
36.0,management,single,tertiary,no,678.0,no,yes,,4.0,7,85.0,3.0,-1.0,0.0,unknown,no,2022
27.0,management,single,tertiary,no,212.0,yes,no,cellular,15.0,5,373.0,1.0,-1.0,0.0,unknown,no,2022
37.0,technician,divorced,secondary,no,23.0,no,no,cellular,20.0,8,289.0,2.0,-1.0,0.0,unknown,no,2022
47.0,management,single,tertiary,no,4402.0,no,no,telephone,10.0,12,805.0,1.0,190.0,1.0,other,yes,2022
31.0,services,divorced,primary,no,459.0,yes,no,cellular,7.0,5,623.0,1.0,293.0,1.0,success,yes,2022
39.0,self-employed,married,secondary,no,4722.0,yes,no,,17.0,6,483.0,1.0,-1.0,0.0,unknown,no,2022
35.0,admin.,divorced,tertiary,no,1555.0,yes,no,,9.0,5,26.0,2.0,-1.0,0.0,unknown,no,2022
40.0,blue-collar,married,secondary,no,61.0,yes,no,,7.0,5,112.0,3.0,-1.0,0.0,unknown,no,2022
38.0,management,single,tertiary,no,0.0,yes,no,cellular,17.0,11,213.0,2.0,-1.0,0.0,unknown,no,2022
31.0,technician,married,secondary,no,3706.0,yes,no,cellular,20.0,11,129.0,1.0,-1.0,0.0,unknown,no,2022
36.0,blue-collar,married,primary,no,1177.0,no,no,cellular,15.0,4,330.0,1.0,311.0,4.0,success,yes,2022
53.0,management,married,primary,no,2096.0,no,no,,9.0,6,104.0,1.0,-1.0,0.0,unknown,no,2022
59.0,blue-collar,married,primary,no,748.0,no,no,,29.0,5,184.0,1.0,-1.0,0.0,unknown,no,2022
29.0,management,single,tertiary,no,3357.0,no,no,cellular,21.0,7,120.0,3.0,-1.0,0.0,unknown,no,2022
30.0,admin.,single,secondary,no,3809.0,yes,no,,3.0,6,159.0,4.0,-1.0,0.0,unknown,no,2022
52.0,admin.,married,secondary,no,395.0,yes,no,,15.0,5,391.0,3.0,-1.0,0.0,unknown,no,2022
55.0,blue-collar,married,secondary,no,1011.0,yes,no,cellular,12.0,8,112.0,2.0,-1.0,0.0,unknown,no,2022
56.0,blue-collar,married,primary,no,420.0,yes,no,,9.0,5,76.0,1.0,-1.0,0.0,unknown,no,2022
32.0,admin.,married,secondary,no,76.0,yes,no,,21.0,5,189.0,2.0,-1.0,0.0,unknown,no,2022
24.0,blue-collar,married,secondary,no,0.0,no,no,,28.0,5,94.0,1.0,-1.0,0.0,unknown,no,2022
51.0,blue-collar,married,primary,no,844.0,yes,no,,29.0,5,184.0,3.0,-1.0,0.0,unknown,no,2022
36.0,management,married,tertiary,no,1318.0,yes,no,cellular,7.0,8,100.0,2.0,-1.0,0.0,unknown,no,2022
36.0,technician,married,tertiary,no,167.0,yes,no,cellular,28.0,1,57.0,1.0,-1.0,0.0,unknown,no,2022
42.0,management,married,tertiary,no,2187.0,yes,no,cellular,17.0,11,525.0,3.0,-1.0,0.0,unknown,yes,2022
49.0,admin.,married,secondary,no,14440.0,yes,no,cellular,21.0,11,60.0,1.0,-1.0,0.0,unknown,no,2022
48.0,management,married,secondary,no,2294.0,yes,no,,26.0,5,251.0,11.0,-1.0,0.0,unknown,no,2022
36.0,management,married,secondary,no,80.0,yes,no,,30.0,5,251.0,3.0,-1.0,0.0,unknown,no,2022
48.0,management,married,primary,no,2537.0,no,no,cellular,26.0,8,219.0,6.0,-1.0,0.0,unknown,no,2022
30.0,technician,married,tertiary,no,569.0,no,no,cellular,27.0,8,976.0,12.0,-1.0,0.0,unknown,yes,2022
27.0,management,single,tertiary,yes,0.0,no,yes,cellular,8.0,7,46.0,1.0,-1.0,0.0,unknown,no,2022
38.0,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,18.0,11,185.0,3.0,-1.0,0.0,unknown,no,2022
36.0,technician,single,secondary,yes,,no,no,cellular,12.0,8,587.0,2.0,-1.0,0.0,unknown,yes,2022
45.0,technician,married,secondary,no,49.0,no,no,cellular,29.0,7,65.0,2.0,-1.0,0.0,unknown,no,2022
44.0,housemaid,married,tertiary,no,460.0,no,no,,17.0,6,491.0,1.0,-1.0,0.0,unknown,no,2022
42.0,technician,married,secondary,no,613.0,yes,no,cellular,11.0,5,432.0,2.0,-1.0,0.0,unknown,no,2022
37.0,entrepreneur,married,tertiary,no,7944.0,no,no,cellular,21.0,11,102.0,1.0,-1.0,0.0,unknown,no,2022
48.0,blue-collar,married,secondary,no,1143.0,yes,no,cellular,17.0,4,264.0,1.0,317.0,1.0,failure,no,2022
57.0,retired,married,primary,no,-464.0,yes,no,cellular,4.0,2,75.0,1.0,190.0,6.0,failure,no,2022
44.0,services,married,secondary,no,1989.0,yes,yes,cellular,20.0,4,106.0,2.0,-1.0,0.0,unknown,no,2022
48.0,technician,married,secondary,no,17.0,yes,yes,cellular,17.0,11,81.0,1.0,-1.0,0.0,unknown,no,2022
56.0,retired,married,primary,no,-1.0,no,no,cellular,27.0,8,89.0,23.0,-1.0,0.0,unknown,no,2022
37.0,management,married,tertiary,no,1698.0,yes,no,,6.0,6,95.0,2.0,-1.0,0.0,unknown,no,2022
47.0,blue-collar,married,secondary,no,5306.0,yes,no,,15.0,5,322.0,1.0,-1.0,0.0,unknown,no,2022
54.0,housemaid,married,unknown,no,0.0,no,no,cellular,14.0,4,94.0,5.0,145.0,3.0,other,no,2022
51.0,retired,divorced,secondary,no,1679.0,no,no,cellular,12.0,8,417.0,1.0,365.0,9.0,other,yes,2022
47.0,admin.,married,secondary,no,3676.0,no,no,cellular,18.0,10,567.0,1.0,95.0,3.0,success,yes,2022
25.0,management,married,tertiary,no,-242.0,yes,yes,cellular,18.0,5,600.0,4.0,332.0,4.0,other,yes,2022
39.0,services,single,secondary,no,,no,no,,15.0,10,5.0,1.0,-1.0,0.0,unknown,no,2022
40.0,management,married,tertiary,no,8902.0,yes,no,cellular,14.0,8,464.0,5.0,-1.0,0.0,unknown,no,2022
38.0,management,single,tertiary,no,1704.0,no,no,cellular,1.0,9,222.0,1.0,-1.0,0.0,unknown,no,2022
34.0,management,married,tertiary,no,3050.0,yes,no,cellular,13.0,5,469.0,1.0,-1.0,0.0,unknown,yes,2022
53.0,housemaid,married,primary,no,2581.0,no,no,cellular,15.0,4,99.0,1.0,-1.0,0.0,unknown,no,2022
32.0,services,married,secondary,no,162.0,yes,no,,14.0,5,297.0,2.0,-1.0,0.0,unknown,no,2022
35.0,blue-collar,married,secondary,no,243.0,yes,no,cellular,20.0,4,41.0,3.0,-1.0,0.0,unknown,no,2022
24.0,student,single,secondary,no,1847.0,no,no,cellular,9.0,12,390.0,1.0,-1.0,0.0,unknown,no,2022
58.0,blue-collar,married,primary,no,0.0,yes,no,,29.0,5,535.0,2.0,-1.0,0.0,unknown,no,2022
49.0,management,married,primary,no,3371.0,no,no,cellular,11.0,11,269.0,2.0,-1.0,0.0,unknown,yes,2022
45.0,services,single,secondary,no,1757.0,yes,no,cellular,20.0,4,1010.0,3.0,326.0,1.0,other,no,2022
55.0,management,married,tertiary,no,171.0,yes,no,cellular,8.0,8,73.0,6.0,-1.0,0.0,unknown,no,2022
42.0,entrepreneur,married,tertiary,no,157.0,yes,yes,,7.0,5,650.0,1.0,-1.0,0.0,unknown,no,2022
28.0,admin.,married,secondary,no,934.0,yes,no,,4.0,7,53.0,2.0,-1.0,0.0,unknown,no,2022
48.0,blue-collar,married,secondary,no,-19.0,no,yes,,4.0,7,270.0,1.0,-1.0,0.0,unknown,no,2022
51.0,management,single,tertiary,yes,-55.0,yes,no,cellular,18.0,8,119.0,6.0,-1.0,0.0,unknown,no,2022
38.0,housemaid,married,primary,no,21.0,no,no,cellular,26.0,8,634.0,2.0,-1.0,0.0,unknown,no,2022
27.0,blue-collar,single,secondary,no,14.0,no,no,,14.0,5,72.0,2.0,-1.0,0.0,unknown,no,2022
50.0,technician,single,secondary,no,246.0,yes,no,cellular,17.0,11,270.0,1.0,123.0,2.0,failure,no,2022
44.0,blue-collar,married,primary,no,887.0,yes,no,cellular,12.0,5,165.0,2.0,363.0,1.0,failure,no,2022
40.0,management,married,tertiary,no,51.0,no,no,cellular,19.0,8,164.0,2.0,-1.0,0.0,unknown,no,2022
29.0,services,single,secondary,no,-287.0,yes,no,cellular,18.0,5,196.0,1.0,-1.0,0.0,unknown,no,2022
34.0,services,married,secondary,no,0.0,yes,no,cellular,14.0,7,78.0,4.0,-1.0,0.0,unknown,no,2022
44.0,self-employed,single,tertiary,no,2734.0,yes,no,cellular,12.0,5,897.0,4.0,-1.0,0.0,unknown,yes,2022
50.0,entrepreneur,married,tertiary,no,52.0,no,no,cellular,31.0,7,22.0,8.0,-1.0,0.0,unknown,no,2022
34.0,management,married,tertiary,no,2594.0,yes,no,cellular,21.0,11,161.0,3.0,-1.0,0.0,unknown,no,2022
54.0,retired,divorced,primary,no,22.0,no,no,,20.0,6,23.0,4.0,-1.0,0.0,unknown,no,2022
34.0,technician,married,tertiary,no,1611.0,yes,no,cellular,11.0,5,490.0,2.0,-1.0,0.0,unknown,no,2022
34.0,admin.,single,tertiary,no,18.0,yes,yes,cellular,30.0,4,359.0,1.0,-1.0,0.0,unknown,yes,2022
52.0,blue-collar,married,primary,no,1331.0,yes,no,cellular,29.0,7,213.0,2.0,-1.0,0.0,unknown,no,2022
60.0,,married,unknown,no,,no,no,cellular,4.0,8,122.0,1.0,,0.0,unknown,no,2022
39.0,management,single,secondary,no,,yes,no,,29.0,5,587.0,4.0,-1.0,0.0,unknown,no,2022
58.0,retired,married,primary,no,5092.0,no,no,,11.0,6,199.0,6.0,-1.0,0.0,unknown,no,2022
41.0,technician,divorced,secondary,no,52.0,no,no,cellular,20.0,8,261.0,2.0,-1.0,0.0,unknown,no,2022
48.0,technician,married,secondary,no,10655.0,no,no,telephone,31.0,7,5.0,3.0,-1.0,0.0,unknown,no,2022
58.0,management,married,tertiary,no,1831.0,no,no,cellular,17.0,11,1531.0,1.0,-1.0,0.0,unknown,no,2022
40.0,self-employed,married,primary,no,92.0,yes,no,,13.0,5,92.0,1.0,-1.0,0.0,unknown,no,2022
48.0,management,married,tertiary,no,586.0,yes,yes,cellular,6.0,5,179.0,2.0,-1.0,0.0,unknown,no,2022
52.0,blue-collar,divorced,primary,no,1758.0,yes,no,,15.0,5,41.0,1.0,-1.0,0.0,unknown,no,2022
50.0,self-employed,married,secondary,no,2061.0,yes,yes,cellular,29.0,1,197.0,2.0,244.0,3.0,failure,no,2022
25.0,technician,single,secondary,no,959.0,no,no,cellular,9.0,7,144.0,5.0,-1.0,0.0,unknown,no,2022
54.0,retired,married,primary,no,208.0,no,no,,12.0,5,255.0,1.0,-1.0,0.0,unknown,no,2022
34.0,services,married,secondary,no,-315.0,yes,no,,8.0,5,56.0,2.0,-1.0,0.0,unknown,no,2022
48.0,management,married,tertiary,yes,-13.0,yes,no,cellular,15.0,5,20.0,6.0,291.0,2.0,other,no,2022
37.0,admin.,married,tertiary,no,801.0,no,no,cellular,11.0,8,331.0,7.0,-1.0,0.0,unknown,no,2022
66.0,retired,married,tertiary,no,1948.0,no,no,cellular,28.0,1,216.0,1.0,91.0,4.0,success,yes,2022
32.0,management,single,tertiary,no,751.0,yes,no,,8.0,5,64.0,1.0,-1.0,0.0,unknown,no,2022
45.0,blue-collar,married,secondary,no,784.0,yes,yes,,3.0,6,34.0,1.0,-1.0,0.0,unknown,no,2022
43.0,blue-collar,single,secondary,no,24.0,no,no,cellular,12.0,5,68.0,1.0,363.0,1.0,failure,no,2022
41.0,management,married,tertiary,no,72.0,yes,no,,7.0,5,764.0,3.0,-1.0,0.0,unknown,no,2022
40.0,technician,divorced,tertiary,no,,yes,no,cellular,17.0,11,64.0,1.0,-1.0,0.0,unknown,no,2022
44.0,services,single,secondary,no,1378.0,yes,no,,8.0,5,257.0,2.0,-1.0,0.0,unknown,no,2022
43.0,blue-collar,married,primary,no,188.0,yes,no,cellular,12.0,5,58.0,3.0,347.0,5.0,failure,no,2022
30.0,,single,tertiary,no,6836.0,no,no,cellular,27.0,2,30.0,3.0,-1.0,0.0,unknown,no,2022
32.0,services,married,secondary,no,61.0,yes,no,cellular,8.0,7,529.0,5.0,-1.0,0.0,unknown,no,2022
57.0,admin.,married,secondary,no,-967.0,yes,no,telephone,15.0,5,8.0,7.0,-1.0,0.0,unknown,no,2022
31.0,blue-collar,single,tertiary,no,462.0,yes,yes,,19.0,5,147.0,1.0,-1.0,0.0,unknown,no,2022
49.0,,married,secondary,no,0.0,no,no,cellular,28.0,8,173.0,2.0,-1.0,0.0,unknown,no,2022
31.0,admin.,single,secondary,no,5527.0,yes,no,,21.0,5,132.0,1.0,-1.0,0.0,unknown,no,2022
41.0,admin.,married,tertiary,no,1287.0,no,no,,16.0,6,286.0,1.0,-1.0,0.0,unknown,no,2022
44.0,management,married,tertiary,no,17361.0,no,no,,18.0,6,476.0,1.0,-1.0,0.0,unknown,no,2022
54.0,entrepreneur,married,unknown,no,1956.0,no,no,cellular,19.0,11,221.0,5.0,-1.0,0.0,unknown,no,2022
37.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,21.0,4,146.0,4.0,-1.0,0.0,unknown,yes,2022
34.0,management,married,secondary,no,-294.0,yes,no,,27.0,5,532.0,2.0,-1.0,0.0,unknown,no,2022
43.0,technician,married,secondary,no,275.0,no,no,cellular,25.0,8,69.0,6.0,-1.0,0.0,unknown,no,2022
44.0,management,married,tertiary,no,724.0,yes,no,cellular,17.0,11,157.0,2.0,172.0,1.0,failure,no,2022
44.0,services,married,secondary,no,27.0,no,no,cellular,25.0,5,485.0,1.0,-1.0,0.0,unknown,no,2022
53.0,admin.,divorced,secondary,no,26.0,yes,no,cellular,7.0,5,56.0,1.0,359.0,1.0,failure,no,2022
36.0,technician,married,secondary,no,191.0,no,no,cellular,31.0,8,69.0,1.0,-1.0,0.0,unknown,no,2022
58.0,technician,divorced,secondary,no,-123.0,no,no,cellular,5.0,8,131.0,2.0,-1.0,0.0,unknown,no,2022
26.0,student,single,secondary,no,-147.0,no,no,,4.0,6,95.0,2.0,-1.0,0.0,unknown,no,2022
34.0,technician,single,secondary,no,179.0,no,no,cellular,19.0,8,294.0,3.0,-1.0,0.0,unknown,no,2022
55.0,blue-collar,married,primary,no,1086.0,yes,no,cellular,6.0,5,146.0,1.0,272.0,2.0,failure,no,2022
55.0,blue-collar,married,secondary,no,471.0,yes,no,,30.0,5,58.0,2.0,-1.0,0.0,unknown,no,2022
34.0,entrepreneur,married,tertiary,no,105.0,yes,no,,28.0,5,249.0,2.0,-1.0,0.0,unknown,no,2022
41.0,entrepreneur,divorced,secondary,no,1588.0,yes,yes,,20.0,6,10.0,8.0,-1.0,0.0,unknown,no,2022
38.0,housemaid,divorced,secondary,no,70.0,no,no,cellular,27.0,10,255.0,3.0,148.0,1.0,success,yes,2022
28.0,blue-collar,single,secondary,no,2700.0,no,no,cellular,3.0,2,337.0,4.0,-1.0,0.0,unknown,no,2022
41.0,technician,married,secondary,no,1602.0,yes,no,cellular,2.0,6,142.0,1.0,-1.0,0.0,unknown,no,2022
30.0,admin.,married,tertiary,no,0.0,yes,no,cellular,24.0,7,209.0,2.0,-1.0,0.0,unknown,no,2022
39.0,technician,married,unknown,no,839.0,no,no,,30.0,5,825.0,2.0,-1.0,0.0,unknown,no,2022
41.0,admin.,married,secondary,no,21515.0,yes,no,,5.0,6,87.0,1.0,-1.0,0.0,unknown,no,2022
36.0,technician,married,secondary,no,5902.0,yes,no,,23.0,5,219.0,4.0,-1.0,0.0,unknown,no,2022
37.0,management,married,tertiary,no,547.0,yes,yes,,21.0,5,143.0,1.0,-1.0,0.0,unknown,no,2022
59.0,self-employed,married,tertiary,no,3800.0,no,yes,cellular,9.0,7,70.0,1.0,-1.0,0.0,unknown,no,2022
26.0,technician,single,secondary,no,261.0,yes,no,,27.0,5,371.0,2.0,-1.0,0.0,unknown,no,2022
43.0,technician,married,secondary,no,0.0,yes,yes,cellular,4.0,2,539.0,8.0,204.0,5.0,failure,no,2022
42.0,management,married,secondary,yes,-34.0,no,no,cellular,5.0,2,176.0,1.0,-1.0,0.0,unknown,no,2022
46.0,blue-collar,married,unknown,no,9328.0,yes,no,cellular,5.0,5,725.0,3.0,-1.0,0.0,unknown,yes,2022
31.0,admin.,married,secondary,no,5.0,yes,yes,cellular,16.0,7,101.0,7.0,-1.0,0.0,unknown,no,2022
43.0,unemployed,married,secondary,no,3529.0,no,no,cellular,5.0,2,169.0,2.0,-1.0,0.0,unknown,no,2022
48.0,blue-collar,single,tertiary,no,2330.0,yes,no,,4.0,6,15.0,1.0,-1.0,0.0,unknown,no,2022
41.0,blue-collar,married,secondary,no,1334.0,yes,no,cellular,20.0,4,234.0,5.0,-1.0,0.0,unknown,no,2022
32.0,self-employed,married,tertiary,no,3601.0,no,no,cellular,22.0,8,171.0,15.0,-1.0,0.0,unknown,no,2022
45.0,technician,married,tertiary,no,265.0,no,no,cellular,28.0,8,14.0,3.0,-1.0,0.0,unknown,no,2022
52.0,admin.,single,unknown,no,2227.0,no,no,cellular,24.0,2,242.0,2.0,-1.0,0.0,unknown,yes,2022
37.0,self-employed,married,secondary,no,487.0,no,yes,cellular,27.0,8,155.0,15.0,-1.0,0.0,unknown,no,2022
38.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,11.0,5,580.0,1.0,173.0,1.0,failure,no,2022
36.0,services,single,secondary,no,,yes,no,,7.0,5,223.0,2.0,-1.0,0.0,unknown,no,2022
58.0,retired,married,secondary,no,14412.0,no,no,cellular,18.0,11,297.0,1.0,-1.0,0.0,unknown,no,2022
37.0,management,married,tertiary,no,3288.0,no,no,cellular,8.0,8,124.0,2.0,-1.0,0.0,unknown,no,2022
30.0,technician,single,secondary,no,57.0,no,no,cellular,2.0,2,465.0,2.0,-1.0,0.0,unknown,no,2022
47.0,technician,married,secondary,no,2246.0,yes,no,cellular,10.0,7,330.0,1.0,-1.0,0.0,unknown,no,2022
40.0,technician,married,secondary,no,4441.0,yes,no,cellular,20.0,11,153.0,2.0,183.0,2.0,failure,no,2022
42.0,management,divorced,tertiary,no,0.0,no,no,,19.0,5,131.0,2.0,-1.0,0.0,unknown,no,2022
71.0,,married,tertiary,no,353.0,no,no,cellular,27.0,1,208.0,1.0,93.0,2.0,failure,no,2022
54.0,blue-collar,married,secondary,no,448.0,yes,yes,cellular,5.0,8,98.0,1.0,-1.0,0.0,unknown,no,2022
53.0,entrepreneur,married,primary,no,,yes,no,telephone,10.0,9,230.0,3.0,-1.0,0.0,unknown,yes,2022
33.0,blue-collar,divorced,secondary,no,474.0,no,no,cellular,22.0,7,400.0,2.0,-1.0,0.0,unknown,no,2022
30.0,technician,single,tertiary,no,1185.0,yes,no,cellular,30.0,4,284.0,1.0,339.0,1.0,failure,no,2022
39.0,services,divorced,secondary,no,282.0,yes,no,cellular,17.0,7,243.0,1.0,-1.0,0.0,unknown,no,2022
32.0,blue-collar,married,secondary,no,2.0,yes,no,cellular,15.0,5,16.0,9.0,309.0,1.0,failure,no,2022
34.0,technician,single,secondary,no,60.0,no,no,cellular,7.0,8,274.0,2.0,-1.0,0.0,unknown,no,2022
39.0,self-employed,single,tertiary,no,3972.0,no,no,cellular,30.0,7,122.0,3.0,-1.0,0.0,unknown,no,2022
75.0,retired,married,secondary,no,26452.0,no,no,telephone,15.0,7,219.0,2.0,-1.0,0.0,unknown,no,2022
33.0,admin.,divorced,secondary,no,818.0,yes,yes,cellular,16.0,4,301.0,3.0,-1.0,0.0,unknown,no,2022
40.0,services,married,secondary,no,9374.0,yes,no,cellular,21.0,11,7.0,8.0,185.0,1.0,failure,no,2022
37.0,technician,married,unknown,no,47.0,no,no,,19.0,6,374.0,3.0,-1.0,0.0,unknown,no,2022
69.0,retired,married,primary,no,279.0,no,no,telephone,12.0,8,26.0,1.0,-1.0,0.0,unknown,no,2022
52.0,unemployed,married,primary,no,20.0,yes,no,telephone,28.0,1,172.0,1.0,-1.0,0.0,unknown,no,2022
31.0,admin.,divorced,secondary,no,360.0,no,no,cellular,15.0,5,332.0,1.0,297.0,2.0,other,no,2022
28.0,technician,single,secondary,no,1532.0,no,no,cellular,22.0,5,253.0,1.0,107.0,5.0,failure,no,2022
29.0,management,single,tertiary,no,1673.0,no,no,cellular,16.0,8,200.0,2.0,159.0,3.0,other,no,2022
46.0,services,married,secondary,no,2420.0,no,no,cellular,19.0,11,405.0,2.0,-1.0,0.0,unknown,no,2022
28.0,blue-collar,married,secondary,no,100.0,yes,yes,,27.0,5,132.0,2.0,-1.0,0.0,unknown,no,2022
41.0,admin.,married,secondary,no,0.0,no,no,,20.0,6,89.0,1.0,-1.0,0.0,unknown,no,2022
42.0,technician,divorced,secondary,no,1533.0,no,yes,cellular,5.0,8,86.0,1.0,-1.0,0.0,unknown,no,2022
34.0,admin.,single,secondary,no,296.0,no,no,cellular,7.0,7,147.0,4.0,-1.0,0.0,unknown,no,2022
28.0,blue-collar,married,secondary,no,2788.0,yes,no,,6.0,6,369.0,2.0,-1.0,0.0,unknown,yes,2022
43.0,management,single,secondary,no,109.0,yes,no,,27.0,5,64.0,3.0,-1.0,0.0,unknown,no,2022
32.0,technician,married,secondary,no,485.0,no,no,cellular,26.0,8,98.0,14.0,-1.0,0.0,unknown,no,2022
33.0,technician,single,tertiary,no,125.0,no,no,telephone,29.0,8,66.0,2.0,-1.0,0.0,unknown,no,2022
70.0,retired,married,secondary,no,616.0,no,no,cellular,27.0,4,149.0,2.0,182.0,1.0,failure,no,2022
36.0,services,married,secondary,no,3064.0,yes,no,telephone,26.0,8,240.0,3.0,107.0,4.0,failure,no,2022
53.0,technician,married,secondary,no,206.0,no,no,cellular,26.0,8,87.0,6.0,-1.0,0.0,unknown,no,2022
30.0,blue-collar,single,secondary,no,6900.0,no,no,cellular,21.0,11,816.0,1.0,-1.0,0.0,unknown,no,2022
45.0,services,divorced,secondary,no,-179.0,no,no,,3.0,7,155.0,2.0,-1.0,0.0,unknown,no,2022
31.0,services,single,secondary,no,,yes,no,cellular,20.0,11,106.0,2.0,183.0,2.0,failure,no,2022
28.0,admin.,married,secondary,no,12.0,yes,no,cellular,30.0,1,73.0,3.0,256.0,3.0,other,no,2022
45.0,blue-collar,married,primary,no,0.0,no,no,,23.0,5,574.0,5.0,-1.0,0.0,unknown,no,2022
51.0,management,married,tertiary,no,176.0,yes,yes,,1.0,6,8.0,1.0,687.0,2.0,failure,no,2022
53.0,management,married,primary,no,4086.0,no,no,,20.0,6,14.0,3.0,-1.0,0.0,unknown,no,2022
40.0,technician,married,secondary,no,257.0,yes,no,,16.0,5,731.0,4.0,-1.0,0.0,unknown,no,2022
53.0,blue-collar,married,primary,no,53.0,yes,no,cellular,7.0,4,208.0,1.0,,1.0,failure,no,2022
31.0,blue-collar,divorced,secondary,no,6.0,yes,no,cellular,29.0,1,821.0,1.0,-1.0,0.0,unknown,no,2022
30.0,management,married,tertiary,no,562.0,no,no,cellular,21.0,8,137.0,4.0,-1.0,0.0,unknown,no,2022
53.0,entrepreneur,married,secondary,no,,yes,no,,9.0,5,101.0,3.0,-1.0,0.0,unknown,no,2022
40.0,blue-collar,married,primary,no,2805.0,yes,no,cellular,14.0,5,173.0,6.0,353.0,23.0,failure,no,2022
26.0,management,single,secondary,no,565.0,yes,no,,6.0,6,582.0,11.0,-1.0,0.0,unknown,no,2022
47.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,21.0,7,676.0,1.0,-1.0,0.0,unknown,no,2022
51.0,management,married,tertiary,no,1612.0,no,no,cellular,16.0,3,384.0,1.0,182.0,5.0,failure,no,2022
45.0,unemployed,married,primary,no,180.0,yes,yes,,27.0,5,62.0,2.0,-1.0,0.0,unknown,no,2022
35.0,management,married,tertiary,no,0.0,yes,no,cellular,21.0,7,295.0,3.0,-1.0,0.0,unknown,no,2022
36.0,management,single,tertiary,no,876.0,yes,no,,23.0,5,241.0,2.0,-1.0,0.0,unknown,no,2022
57.0,admin.,married,secondary,no,2137.0,no,no,telephone,8.0,7,132.0,7.0,-1.0,0.0,unknown,no,2022
42.0,blue-collar,married,primary,no,260.0,yes,no,telephone,31.0,7,175.0,2.0,-1.0,0.0,unknown,no,2022
32.0,blue-collar,married,secondary,yes,-53.0,yes,no,cellular,16.0,4,648.0,1.0,272.0,1.0,other,yes,2022
30.0,management,married,tertiary,no,944.0,no,no,cellular,29.0,10,251.0,2.0,-1.0,0.0,unknown,yes,2022
36.0,technician,married,secondary,no,2394.0,no,no,cellular,14.0,8,184.0,2.0,-1.0,0.0,unknown,no,2022
43.0,technician,married,secondary,no,297.0,yes,no,cellular,14.0,10,119.0,3.0,-1.0,0.0,unknown,no,2022
69.0,retired,single,tertiary,no,2144.0,no,no,cellular,29.0,7,417.0,1.0,184.0,4.0,success,yes,2022
31.0,technician,single,tertiary,no,969.0,no,no,cellular,15.0,6,95.0,1.0,-1.0,0.0,unknown,no,2022
35.0,technician,married,secondary,no,0.0,no,no,cellular,14.0,7,125.0,2.0,-1.0,0.0,unknown,no,2022
26.0,entrepreneur,married,tertiary,no,37.0,yes,yes,cellular,6.0,5,207.0,1.0,363.0,2.0,failure,no,2022
46.0,technician,married,secondary,no,410.0,no,yes,cellular,21.0,11,162.0,5.0,-1.0,0.0,unknown,no,2022
30.0,technician,married,secondary,no,1211.0,yes,no,cellular,18.0,5,176.0,1.0,-1.0,0.0,unknown,no,2022
33.0,management,single,tertiary,no,71.0,no,no,cellular,22.0,8,107.0,6.0,-1.0,0.0,unknown,no,2022
34.0,management,married,tertiary,no,436.0,yes,no,cellular,17.0,4,28.0,1.0,345.0,1.0,failure,no,2022
